CD,STATION,ICAO,IATA,SYNOP,LATdeg,LATmin,LONdeg,LONmin,ELEV,M,N,V,U,A,C,PRIORITY,COUNTRY CODE,LAT,LON
,OSIJEK,LDOS,OSI,13157,45,28N,018,49E,82,X,,T,,,,6.0,HR,45.46666666666667,18.816666666666666
,PULA,LDPL,PUY,13209,44,53N,013,55E,63,X,,T,,,,6.0,HR,44.88333333333333,13.916666666666666
,RIJEKA/OMISALJ,LDRI,RJK,13116,45,13N,014,34E,80,X,,T,,,,6.0,HR,45.21666666666667,14.566666666666666
,SHIP C7M/MIKE,LDWR,,99018,66,00N,002,00E,0,X,,,,,,7.0,HR,66.0,2.0
,SPLIT/KASTEL STA,LDSP,SPU,13333,43,32N,016,18E,16,X,,T,,,,6.0,HR,43.53333333333333,16.3
,ZADAR/ZEMUNIK,LDZD,ZAD,14431,44,06N,015,20E,82,X,,T,,,,6.0,HR,44.1,15.333333333333334
,ZAGREB/MAKSIMIR,LDDD,,14240,45,49N,016,02E,123,X,,,X,,,7.0,HR,45.81666666666667,16.033333333333335
,ZAGREB/PLESO,LDZA,ZAG,13131,45,43N,016,04E,103,X,,T,,,,6.0,HR,45.71666666666667,16.066666666666666
,ALBACETE (CIV/MI,LEAB,ABC,,38,57N,001,51W,704,X,,T,,,,7.0,ES,38.95,-1.85
,ALCANTARILLA(SP-,LERI,,,37,57N,001,13W,74,X,,T,,,,7.0,ES,37.95,-1.2166666666666668
,ALGECIRAS,LEAG,,,36,07N,005,27W,4,X,,T,,,,8.0,ES,36.11666666666667,-5.45
,ALICANTE/EL ALTE,LEAL,ALC,,38,16N,000,33W,26,X,,T,,,,6.0,ES,38.266666666666666,-0.55
,ALMERIA AIRPORT,LEAM,LEI,,36,51N,002,22W,16,X,,T,,,,6.0,ES,36.85,-2.3666666666666667
,ARMILLA (CIV/MIL,LEGA,,,37,08N,003,37W,684,X,,T,,,,7.0,ES,37.13333333333333,-3.6166666666666667
,ASTURIAS/AVILES,LEAS,OVD,,43,34N,006,02W,120,X,,T,,,,6.0,ES,43.56666666666667,-6.033333333333333
,BARCELONA AIRPOR,LEBL,BCN,,41,17N,002,04E,2,X,,T,,,,6.0,ES,41.28333333333333,2.066666666666667
,BARDENAS REALES,LEBR,,,42,12N,001,26W,347,X,,T,,,,7.0,ES,42.2,-1.4333333333333333
,BILBAO/SONDICA,LEBB,BIO,,43,17N,002,55W,38,X,,T,,,,6.0,ES,43.28333333333333,-2.9166666666666665
,BURGOS/VILLAFRIA,LEBG,RGS,,42,22N,003,37W,892,X,,T,,,,7.0,ES,42.36666666666667,-3.6166666666666667
,CASTELLON,LECH,,,40,12N,000,04E,360,X,,,,,,7.0,ES,40.2,0.06666666666666667
,CIUDAD REAL,LEAO,,,38,57N,003,44W,621,X,,T,,,,7.0,ES,38.95,-3.7333333333333334
,CORDOBA AIRPORT,LEBA,ODB,,37,51N,004,50W,88,X,,T,,,,7.0,ES,37.85,-4.833333333333333
,CUETA,GECE,,60320,35,53N,005,18W,2,X,,T,,,,8.0,ES,35.88333333333333,-5.3
,CUIDAD REAL,LERL,CQM,,38,51N,003,59W,621,X,,T,,,,8.0,ES,38.85,-3.9833333333333334
,GERONA/COSTA BRA,LEGE,GRO,,41,54N,002,46E,140,X,,T,,,,6.0,ES,41.9,2.7666666666666666
,GRANADA AIRPORT,LEGR,GRX,,37,11N,003,47W,560,X,,T,,,,6.0,ES,37.18333333333333,-3.783333333333333
,HINOJOSA DEL DUQ,LEHI,,08335,38,31N,005,07W,534,X,,,,,,7.0,ES,38.516666666666666,-5.116666666666666
,HUESCA-PIRINEOS,LEHC,HSK,,42,05N,000,19W,540,X,,T,,,,8.0,ES,42.083333333333336,-0.31666666666666665
,IBIZA/ES CODOLA,LEIB,IBZ,,38,52N,001,23E,4,X,,T,,,,6.0,ES,38.86666666666667,1.3833333333333333
,JEREZ (CIV/MIL),LEJR,XRY,,36,45N,006,04W,25,X,,T,,,,6.0,ES,36.75,-6.066666666666666
,LA CORUNA/ALVEDR,LECO,LCG,,43,18N,008,22W,80,X,,T,,,,6.0,ES,43.3,-8.366666666666667
,LA SEU,LESU,LEU,,42,20N,001,24E,802,X,,T,,,,8.0,ES,42.333333333333336,1.4
,LEON/VIRGEN CAMI,LELN,LEN,,42,35N,005,39W,911,X,,T,,,,6.0,ES,42.583333333333336,-5.65
,LLEIDA-ALGUAIRE,LEDA,ILD,,41,44N,000,32E,352,X,,,,,,7.0,ES,41.733333333333334,0.5333333333333333
,LOGRONO/AGONCILL,LELO,RJL,,42,27N,002,19W,352,X,,T,,,,7.0,ES,42.45,-2.3166666666666664
,MADRI-COLMENAR,LECV,,,40,41N,003,45W,995,X,,T,,,,7.0,ES,40.68333333333333,-3.75
,MADRID/BARAJAS,LEMD,MAD,,40,27N,003,34W,589,X,,T,X,,,6.0,ES,40.45,-3.5666666666666664
,MADRID/CUATRO VI,LEVS,,,40,22N,003,47W,683,X,,T,,,,6.0,ES,40.36666666666667,-3.783333333333333
,MADRID/GETAFE (A,LEGT,,,40,17N,003,43W,619,X,,T,,,,7.0,ES,40.28333333333333,-3.716666666666667
,MAHON/MENORCA IS,LEMH,MAH,,39,52N,004,13E,82,X,,T,,,,6.0,ES,39.86666666666667,4.216666666666667
,MALAGA (CIV/MIL),LEMG,AGP,,36,40N,004,28W,5,X,,T,,,,6.0,ES,36.666666666666664,-4.466666666666667
,MALLORCA SON BON,LESB,,,39,36N,002,42E,48,X,,,,,,6.0,ES,39.6,2.7
,MELILLA,GEML,MLN,60338,35,16N,002,57W,48,X,,T,,,,6.0,ES,35.266666666666666,-2.95
